,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo
191,MERGED,MDExOlB1bGxSZXF1ZXN0NDE4MDU4NjY4,Deb: Rename all relevant occurrences of 10.5 to 10.6 for new series,https://github.com/MariaDB/server/pull/1538,2020-05-14T15:06:29Z,2020-05-14T17:44:28Z,2020-05-14T17:16:57Z,{'edges': []},1538,CONTRIBUTOR,ottok,{'login': 'dr-m'},{'oid': '4501c7e875f457d4de7f94b97471ecdb1b99b21a'},0,0,0,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T17:44:28Z', 'updatedAt': '2020-05-14T17:44:28Z', 'url': 'https://github.com/MariaDB/server/pull/1538#issuecomment-628787729', 'author': {'login': 'ottok'}}}]}",MariaDB,server
192,MERGED,MDExOlB1bGxSZXF1ZXN0NDE3ODQwODk5,MDEV-22629: Remove fts_indexes field from struct fts_update_t,https://github.com/MariaDB/server/pull/1537,2020-05-14T08:38:21Z,2020-05-20T07:10:08Z,2020-05-20T07:10:08Z,{'edges': [{'node': {'name': 'license-mca'}}]},1537,CONTRIBUTOR,t1meshift,{'login': 'Thirunarayanan'},{'oid': 'd2900d917f1f3e98c87d21f35a5ea12cd0fa2c05'},72,55,6,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-14T08:38:29Z', 'updatedAt': '2020-05-14T09:03:24Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-628485398', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T08:57:55Z', 'updatedAt': '2020-05-14T08:57:55Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-628497026', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T09:06:18Z', 'updatedAt': '2020-05-14T09:06:18Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-628502143', 'author': {'login': 't1meshift'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T11:06:20Z', 'updatedAt': '2020-05-14T11:06:20Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-628561435', 'author': {'login': 'kevgs'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T11:53:40Z', 'updatedAt': '2020-05-14T11:53:40Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-628583703', 'author': {'login': 't1meshift'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T13:03:13Z', 'updatedAt': '2020-05-14T13:03:13Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-628619789', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-19T08:49:28Z', 'updatedAt': '2020-05-19T08:49:28Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-630680860', 'author': {'login': 't1meshift'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-19T09:45:48Z', 'updatedAt': '2020-05-19T09:45:48Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-630712204', 'author': {'login': 'Thirunarayanan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-19T11:08:57Z', 'updatedAt': '2020-05-19T11:08:57Z', 'url': 'https://github.com/MariaDB/server/pull/1537#issuecomment-630750289', 'author': {'login': 't1meshift'}}}]}",MariaDB,server
193,OPEN,MDExOlB1bGxSZXF1ZXN0NDE3ODE0MzY2,WIP: Implement service-test.sh to help verify sysvinit/systemd,https://github.com/MariaDB/server/pull/1536,2020-05-14T07:49:20Z,2020-05-14T08:59:03Z,,{'edges': []},1536,CONTRIBUTOR,ottok,,,0,235,1,{'edges': []},MariaDB,server
194,MERGED,MDExOlB1bGxSZXF1ZXN0NDE3ODExOTgz,MDEV-22544: Inconsistent and Incorrect rw-lock stats,https://github.com/MariaDB/server/pull/1535,2020-05-14T07:44:26Z,2020-12-03T16:43:55Z,2020-05-15T19:54:24Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1535,CONTRIBUTOR,mysqlonarm,{'login': 'dr-m'},{'oid': 'c8dd41178152c7e82b41c10546d2cffd8a84b441'},9,22,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T07:45:46Z', 'updatedAt': '2020-05-14T07:45:46Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-628455500', 'author': {'login': 'mysqlonarm'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-14T19:50:42Z', 'updatedAt': '2020-05-14T19:51:47Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-628852448', 'author': {'login': 'hgxl64'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-14T20:04:09Z', 'updatedAt': '2020-05-14T20:04:09Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-628858551', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-15T13:02:56Z', 'updatedAt': '2020-05-15T13:09:36Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-629223467', 'author': {'login': 'hgxl64'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-15T13:28:22Z', 'updatedAt': '2020-05-15T13:29:33Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-629235990', 'author': {'login': 'mysqlonarm'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-15T13:33:06Z', 'updatedAt': '2020-05-15T13:33:06Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-629238383', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-15T13:39:21Z', 'updatedAt': '2020-05-15T13:39:21Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-629241359', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-15T13:40:26Z', 'updatedAt': '2020-05-15T13:40:26Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-629241966', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-15T19:54:54Z', 'updatedAt': '2020-05-15T19:54:54Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-629452250', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-12-03T16:43:55Z', 'updatedAt': '2020-12-03T16:43:55Z', 'url': 'https://github.com/MariaDB/server/pull/1535#issuecomment-738129335', 'author': {'login': 'dr-m'}}}]}",MariaDB,server
195,CLOSED,MDExOlB1bGxSZXF1ZXN0NDE3NzY0MTYx,MDEV-22544: Inconsistent and Incorrect rw-lock stats,https://github.com/MariaDB/server/pull/1534,2020-05-14T05:42:41Z,2020-06-01T09:22:45Z,2020-05-14T07:00:01Z,{'edges': []},1534,CONTRIBUTOR,mysqlonarm,,,20,33,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-14T05:42:45Z', 'updatedAt': '2020-05-14T05:49:05Z', 'url': 'https://github.com/MariaDB/server/pull/1534#issuecomment-628399991', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-14T05:44:43Z', 'updatedAt': '2020-05-14T05:44:43Z', 'url': 'https://github.com/MariaDB/server/pull/1534#issuecomment-628400594', 'author': {'login': 'mysqlonarm'}}}]}",MariaDB,server
196,CLOSED,MDExOlB1bGxSZXF1ZXN0NDE2ODQ5Njc1,MTR tests to test Galera fix for node joining over several configuration,https://github.com/MariaDB/server/pull/1533,2020-05-12T16:54:26Z,2020-06-24T06:40:23Z,2020-06-24T06:40:23Z,{'edges': []},1533,CONTRIBUTOR,ayurchen,,,0,979,6,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-12T16:54:31Z', 'updatedAt': '2020-05-12T16:54:31Z', 'url': 'https://github.com/MariaDB/server/pull/1533#issuecomment-627466462', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-24T06:40:23Z', 'updatedAt': '2020-06-24T06:40:23Z', 'url': 'https://github.com/MariaDB/server/pull/1533#issuecomment-648624562', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
197,CLOSED,MDExOlB1bGxSZXF1ZXN0NDE1NjY5Nzg4,MDEV-20372: test mtr thread_pool_info actual results - DO NOT MERGE,https://github.com/MariaDB/server/pull/1532,2020-05-10T05:06:19Z,2020-05-10T08:35:26Z,2020-05-10T08:35:26Z,{'edges': []},1532,MEMBER,grooverdan,,,1,1,1,{'edges': []},MariaDB,server
198,CLOSED,MDExOlB1bGxSZXF1ZXN0NDE1NTE0Njcy,push_warning_printf: gain attribute(printf),https://github.com/MariaDB/server/pull/1531,2020-05-09T04:41:26Z,2020-05-12T09:18:45Z,2020-05-11T10:36:52Z,{'edges': [{'node': {'name': 'license-mca'}}]},1531,MEMBER,grooverdan,,,64,49,10,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T10:34:53Z', 'updatedAt': '2020-05-11T10:34:53Z', 'url': 'https://github.com/MariaDB/server/pull/1531#issuecomment-626620929', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T10:48:38Z', 'updatedAt': '2020-05-11T10:49:24Z', 'url': 'https://github.com/MariaDB/server/pull/1531#issuecomment-626627308', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-11T13:07:27Z', 'updatedAt': '2020-05-11T13:07:27Z', 'url': 'https://github.com/MariaDB/server/pull/1531#issuecomment-626690277', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-12T09:18:45Z', 'updatedAt': '2020-05-12T09:18:45Z', 'url': 'https://github.com/MariaDB/server/pull/1531#issuecomment-627219950', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
199,CLOSED,MDExOlB1bGxSZXF1ZXN0NDE1NTA0MTgw,MDEV-22488: handle_alter_part_error fix warnings,https://github.com/MariaDB/server/pull/1530,2020-05-09T02:59:26Z,2020-05-09T12:46:30Z,2020-05-09T09:41:05Z,{'edges': [{'node': {'name': 'license-mca'}}]},1530,MEMBER,grooverdan,,,33,28,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-09T09:41:22Z', 'updatedAt': '2020-05-09T09:41:22Z', 'url': 'https://github.com/MariaDB/server/pull/1530#issuecomment-626138244', 'author': {'login': 'montywi'}}}]}",MariaDB,server
200,CLOSED,MDExOlB1bGxSZXF1ZXN0NDE0NzU1NjAx,MDEV-14558: Indicating Maturity level of the Server,https://github.com/MariaDB/server/pull/1529,2020-05-07T15:20:52Z,2020-05-09T09:47:07Z,2020-05-09T09:47:07Z,{'edges': [{'node': {'name': 'license-mca'}}]},1529,FIRST_TIME_CONTRIBUTOR,MohammedHMateen,,,491879,610820,6572,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-07T15:20:57Z', 'updatedAt': '2020-05-07T16:01:26Z', 'url': 'https://github.com/MariaDB/server/pull/1529#issuecomment-625320911', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-07T15:54:56Z', 'updatedAt': '2020-05-07T15:54:56Z', 'url': 'https://github.com/MariaDB/server/pull/1529#issuecomment-625340984', 'author': {'login': 'an3l'}}}]}",MariaDB,server
201,MERGED,MDExOlB1bGxSZXF1ZXN0NDEzNjE4MTA3,Update README,https://github.com/MariaDB/server/pull/1528,2020-05-05T16:20:34Z,2020-05-05T16:28:54Z,2020-05-05T16:28:53Z,{'edges': []},1528,CONTRIBUTOR,iangilfillan,{'login': 'an3l'},{'oid': 'f29287d28026747472862bdcde0afdc31084a15a'},13,8,1,{'edges': []},MariaDB,server
202,CLOSED,MDExOlB1bGxSZXF1ZXN0NDEzMzkzNjMy,"MDEV-23386: mtr: main.mysqld--help autosized table{-open,}-cache",https://github.com/MariaDB/server/pull/1527,2020-05-05T09:06:34Z,2020-08-15T06:10:26Z,2020-08-10T10:00:39Z,{'edges': [{'node': {'name': 'license-mca'}}]},1527,MEMBER,grooverdan,,,31,22,5,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-10T10:00:39Z', 'updatedAt': '2020-08-10T10:00:39Z', 'url': 'https://github.com/MariaDB/server/pull/1527#issuecomment-671267016', 'author': {'login': 'an3l'}}}]}",MariaDB,server
203,MERGED,MDExOlB1bGxSZXF1ZXN0NDEzMzg0ODE2,Fix for galera_3nodes_sr/suite.pm,https://github.com/MariaDB/server/pull/1526,2020-05-05T08:47:34Z,2020-05-05T10:59:15Z,2020-05-05T10:59:15Z,{'edges': []},1526,CONTRIBUTOR,mkaruza,{'login': 'janlindstrom'},{'oid': 'af09ce55eb252362e691a9a73aad913ca2655791'},9,4,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-05T08:47:39Z', 'updatedAt': '2020-05-05T08:47:39Z', 'url': 'https://github.com/MariaDB/server/pull/1526#issuecomment-623933790', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
204,MERGED,MDExOlB1bGxSZXF1ZXN0NDEzMzIzMzg3,check_linker_flag: use for linker flags,https://github.com/MariaDB/server/pull/1525,2020-05-05T06:05:02Z,2020-07-15T06:27:52Z,2020-07-15T06:23:54Z,{'edges': [{'node': {'name': 'license-mca'}}]},1525,MEMBER,grooverdan,{'login': 'kevgs'},{'oid': '7473e1841c630d86f1873a2a7afacb53955b3f6f'},1,29,2,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T23:55:09Z', 'updatedAt': '2020-05-06T05:13:08Z', 'url': 'https://github.com/MariaDB/server/pull/1525#issuecomment-624366020', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-15T10:14:55Z', 'updatedAt': '2020-05-15T10:14:55Z', 'url': 'https://github.com/MariaDB/server/pull/1525#issuecomment-629153920', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-15T06:24:06Z', 'updatedAt': '2020-07-15T06:24:06Z', 'url': 'https://github.com/MariaDB/server/pull/1525#issuecomment-658571147', 'author': {'login': 'kevgs'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-15T06:27:48Z', 'updatedAt': '2020-07-15T06:27:48Z', 'url': 'https://github.com/MariaDB/server/pull/1525#issuecomment-658572486', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
205,CLOSED,MDExOlB1bGxSZXF1ZXN0NDEzMjM5NTY5,clang remove warnings on linker flags,https://github.com/MariaDB/server/pull/1524,2020-05-04T23:36:30Z,2020-08-15T06:10:36Z,2020-05-05T23:56:49Z,{'edges': []},1524,MEMBER,grooverdan,,,0,1,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-05T03:20:50Z', 'updatedAt': '2020-05-05T03:20:50Z', 'url': 'https://github.com/MariaDB/server/pull/1524#issuecomment-623812098', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T03:22:35Z', 'updatedAt': '2020-05-05T03:22:35Z', 'url': 'https://github.com/MariaDB/server/pull/1524#issuecomment-623812489', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T23:56:49Z', 'updatedAt': '2020-05-05T23:56:49Z', 'url': 'https://github.com/MariaDB/server/pull/1524#issuecomment-624366419', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
206,MERGED,MDExOlB1bGxSZXF1ZXN0NDEzMDMyODg3,"innodb: add space between thread name and ""to exit"" text",https://github.com/MariaDB/server/pull/1523,2020-05-04T15:47:27Z,2020-05-09T13:41:53Z,2020-05-09T13:33:58Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1523,CONTRIBUTOR,arkamar,{'login': 'an3l'},{'oid': '4ae778bbec4514bdfe08baddd7630446276fa9c6'},1,1,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-05T02:25:40Z', 'updatedAt': '2020-05-05T02:25:40Z', 'url': 'https://github.com/MariaDB/server/pull/1523#issuecomment-623802118', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-05T08:42:36Z', 'updatedAt': '2020-05-05T08:42:36Z', 'url': 'https://github.com/MariaDB/server/pull/1523#issuecomment-623931587', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-05T09:48:58Z', 'updatedAt': '2020-05-05T09:48:58Z', 'url': 'https://github.com/MariaDB/server/pull/1523#issuecomment-623959900', 'author': {'login': 'arkamar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-09T12:48:56Z', 'updatedAt': '2020-05-09T12:48:56Z', 'url': 'https://github.com/MariaDB/server/pull/1523#issuecomment-626171215', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-09T13:20:23Z', 'updatedAt': '2020-05-09T13:20:23Z', 'url': 'https://github.com/MariaDB/server/pull/1523#issuecomment-626175337', 'author': {'login': 'arkamar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-09T13:34:49Z', 'updatedAt': '2020-05-09T13:34:49Z', 'url': 'https://github.com/MariaDB/server/pull/1523#issuecomment-626177200', 'author': {'login': 'an3l'}}}]}",MariaDB,server
207,MERGED,MDExOlB1bGxSZXF1ZXN0NDEyOTU2ODU1,MDEV-22453: Missing suite.pm for galera_3nodes_sr,https://github.com/MariaDB/server/pull/1522,2020-05-04T13:36:59Z,2020-05-04T15:21:47Z,2020-05-04T15:21:47Z,{'edges': []},1522,CONTRIBUTOR,mkaruza,{'login': 'janlindstrom'},{'oid': 'f5cff8980a7f55069b01dcc9e124880c75930c91'},0,44,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-04T13:37:09Z', 'updatedAt': '2020-05-04T13:37:09Z', 'url': 'https://github.com/MariaDB/server/pull/1522#issuecomment-623468683', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
208,MERGED,MDExOlB1bGxSZXF1ZXN0NDExMDU0MTYy,mysql-test-run.pl - fix strict subs in HAVE_WIN32_CONSOLE,https://github.com/MariaDB/server/pull/1521,2020-04-30T01:11:04Z,2020-04-30T02:07:09Z,2020-04-30T02:03:25Z,{'edges': []},1521,MEMBER,grooverdan,{'login': 'vaintroub'},{'oid': 'de8c9b538f7e77f18470ccfcacf723a9c2e31b38'},0,2,1,{'edges': []},MariaDB,server
209,OPEN,MDExOlB1bGxSZXF1ZXN0NDEwNjMzMTA3,cmake: STATIC_ONLY plugins are forced to DYNAMIC,https://github.com/MariaDB/server/pull/1520,2020-04-29T10:47:12Z,2020-04-29T23:22:07Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1520,MEMBER,grooverdan,,,2,6,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-29T10:50:42Z', 'updatedAt': '2020-04-29T10:50:42Z', 'url': 'https://github.com/MariaDB/server/pull/1520#issuecomment-621125012', 'author': {'login': 'an3l'}}}]}",MariaDB,server
210,MERGED,MDExOlB1bGxSZXF1ZXN0NDEwNjA0Mjk2,MDEV-22407: mtr: mysqld--help-aria test on OSX fail,https://github.com/MariaDB/server/pull/1519,2020-04-29T09:48:13Z,2020-07-28T00:36:48Z,2020-07-28T00:36:48Z,{'edges': [{'node': {'name': 'license-mca'}}]},1519,MEMBER,grooverdan,{'login': 'grooverdan'},{'oid': 'ba191f7e43962b8f36699c087786cb7ae9ff1fe5'},1,1,1,{'edges': []},MariaDB,server
211,MERGED,MDExOlB1bGxSZXF1ZXN0NDEwNDk5NDM5,MDEV-22173: socket accept - test for failure,https://github.com/MariaDB/server/pull/1518,2020-04-29T05:30:43Z,2020-07-06T11:17:39Z,2020-07-06T10:33:36Z,{'edges': [{'node': {'name': 'license-mca'}}]},1518,MEMBER,grooverdan,{'login': 'vaintroub'},{'oid': '3efdac2064c5ea5bd58538396d1a7a9fe6f498d1'},8,16,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-14T08:41:04Z', 'updatedAt': '2020-05-14T08:41:04Z', 'url': 'https://github.com/MariaDB/server/pull/1518#issuecomment-628486928', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-29T01:05:03Z', 'updatedAt': '2020-05-29T01:05:03Z', 'url': 'https://github.com/MariaDB/server/pull/1518#issuecomment-635697598', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-06T10:49:41Z', 'updatedAt': '2020-07-06T10:49:41Z', 'url': 'https://github.com/MariaDB/server/pull/1518#issuecomment-654159984', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
212,MERGED,MDExOlB1bGxSZXF1ZXN0NDEwNDc0Nzc5,vio: typo on sock{et}_errno in comment,https://github.com/MariaDB/server/pull/1517,2020-04-29T03:57:11Z,2020-04-29T08:22:06Z,2020-04-29T07:51:12Z,{'edges': [{'node': {'name': 'license-mca'}}]},1517,MEMBER,grooverdan,{'login': 'an3l'},{'oid': '946c879521e864baec356a7f6d890aeb6c3487d9'},1,1,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-29T08:22:03Z', 'updatedAt': '2020-04-29T08:22:03Z', 'url': 'https://github.com/MariaDB/server/pull/1517#issuecomment-621059779', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
213,MERGED,MDExOlB1bGxSZXF1ZXN0NDEwNDE1ODcx,MDEV-22408: largepages: osx compile warning fix,https://github.com/MariaDB/server/pull/1516,2020-04-28T23:43:16Z,2020-05-18T15:43:56Z,2020-05-18T15:43:51Z,{'edges': [{'node': {'name': 'license-mca'}}]},1516,MEMBER,grooverdan,{'login': 'svoj'},{'oid': '3ea05d08427dc3d679fef838e9334685f556cc32'},2,2,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-18T15:43:55Z', 'updatedAt': '2020-05-18T15:43:55Z', 'url': 'https://github.com/MariaDB/server/pull/1516#issuecomment-630268192', 'author': {'login': 'svoj'}}}]}",MariaDB,server
